branch_ID;branch_order;segment_ID;parent_segment_ID;growth_volume;growth_length;detection;improvement;startX;startY;startZ;endX;endY;endZ;radius;length;species;ID;length_to_leave; inverse_branch_order; length_of_segment;branch_order_cum; cylinder_ID; cylinder_parent_ID; reverse_pipe_order;Allometric_improved;length_to_root;tree_ID; volume (m^3); length (m); height (m); DBH (cm); DBH_taper_linear (cm); cut_height (m);x_position;y_position; cylinder_children_id;segment_children_id
14;3;379;377;5.12931e-6;0.883601;attractor;NO;33.8761;-22.5587;-0.255549;33.8339;-22.4284;-0.0410943;0.0013592;0.254441;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.593437;0;1.43751;1;2214;2213;1;ALLOM_MEDIAN_INSIDE_SEGMENT;18.7799;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2215_;
14;3;379;377;3.65256e-6;0.62916;attractor;NO;33.8339;-22.4284;-0.0410943;33.7918;-22.2981;0.17336;0.0013592;0.25444;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.324552;0;1.43751;1;2215;2214;1;ALLOM_MEDIAN_INSIDE_SEGMENT;19.0079;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2216_;
14;3;379;377;2.17582e-6;0.37472;attractor;NO;33.7918;-22.2981;0.17336;33.8068;-22.2859;0.184455;0.0013592;0.0223182;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.179396;0;1.43751;1;2216;2215;1;ALLOM_MEDIAN_INSIDE_SEGMENT;19.0135;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2217_;
14;3;379;377;2.04629e-6;0.352402;attractor;NO;33.8068;-22.2859;0.184455;33.8218;-22.2737;0.19555;0.0013592;0.0223182;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.163935;0;1.43751;1;2217;2216;1;ALLOM_PIPE_MEDIAN_OVER_SEGMENT;19.0197;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2218_;
14;3;379;377;1.91675e-6;0.330084;attractor;NO;33.8218;-22.2737;0.19555;33.8064;-22.259;0.208266;0.00143866;0.0247741;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.145081;0;1.43751;1;2218;2217;1;ALLOM_PIPE;19.0432;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2219_;
14;3;379;377;1.75567e-6;0.30531;attractor;NO;33.8064;-22.259;0.208266;33.791;-22.2443;0.220982;0.00127975;0.0247765;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.123122;0;1.43751;1;2219;2218;1;ALLOM_PIPE;19.0667;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2220_;
14;3;379;377;1.62819e-6;0.280533;attractor;NO;33.791;-22.2443;0.220982;33.8054;-22.2384;0.22723;0.0013592;0.0167351;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.108508;0;1.43751;1;2220;2219;1;ALLOM_PIPE_MEDIAN_OVER_SEGMENT;19.0671;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2221_;
14;3;379;377;1.53106e-6;0.263798;attractor;NO;33.8054;-22.2384;0.22723;33.8198;-22.2325;0.233479;0.0013592;0.0167351;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.100941;0;1.43751;1;2221;2220;1;ALLOM_MEDIAN_INSIDE_SEGMENT;19.0678;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2222_;
14;3;379;377;1.43393e-6;0.247063;attractor;NO;33.8198;-22.2325;0.233479;33.823;-22.2043;0.28683;0.0013592;0.0604451;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.0646783;0;1.43751;1;2222;2221;1;ALLOM_MEDIAN_INSIDE_SEGMENT;19.1204;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2223_;
14;3;379;377;1.08311e-6;0.186618;attractor;NO;33.823;-22.2043;0.28683;33.8263;-22.1761;0.340182;0.0013592;0.060444;unknown species;17-02 S1 barrer gh3 for QSM.txt;1.27916;0;1.43751;1;2223;2222;1;ALLOM_MEDIAN_INSIDE_SEGMENT;19.1739;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2224_;
14;3;379;377;7.32302e-7;0.126174;attractor;NO;33.8263;-22.1761;0.340182;33.8043;-22.1607;0.364522;0.0013592;0.0362722;unknown species;17-02 S1 barrer gh3 for QSM.txt;1.32999;0;1.43751;1;2224;2223;1;ALLOM_MEDIAN_INSIDE_SEGMENT;19.2091;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2225_;
14;3;379;377;5.21782e-7;0.089902;attractor;NO;33.8043;-22.1607;0.364522;33.7822;-22.1452;0.388863;0.0013592;0.0362721;unknown species;17-02 S1 barrer gh3 for QSM.txt;1.364;0;1.43751;1;2225;2224;1;ALLOM_MEDIAN_INSIDE_SEGMENT;19.2444;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2226_;
14;3;379;377;3.11262e-7;0.0536299;attractor;NO;33.7822;-22.1452;0.388863;33.7895;-22.1376;0.413541;0.0013592;0.026815;unknown species;17-02 S1 barrer gh3 for QSM.txt;1.3926;0;1.43751;1;2226;2225;1;ALLOM_MEDIAN_INSIDE_SEGMENT;19.2644;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2227_;
14;3;379;377;1.55631e-7;0.0268149;attractor;NO;33.7895;-22.1376;0.413541;33.7967;-22.13;0.43822;0.0013592;0.0268149;unknown species;17-02 S1 barrer gh3 for QSM.txt;1.42247;0;1.43751;1;2227;2226;1;ALLOM_MEDIAN_INSIDE_SEGMENT;19.2847;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;;
14;2;380;247;0.000826223;2.02017;spherefollowing;RANSAC;33.8637;-23.4835;-0.727012;33.9139;-23.5096;-0.742007;0.0187315;0.0585741;unknown species;17-02 S1 barrer gh3 for QSM.txt;1.69336;1;0.382233;5;2228;1479;1.73205;ALLOM_MEDIAN_INSIDE_SEGMENT;16.8367;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2229_;381_384_
14;2;380;247;0.000761658;1.9616;attractor;NO;33.9139;-23.5096;-0.742007;33.9731;-23.5323;-0.688978;0.0207741;0.0827021;unknown species;17-02 S1 barrer gh3 for QSM.txt;1.62979;1;0.382233;5;2229;2228;1.73205;ALLOM_PIPE;16.8609;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2230_;381_384_
14;2;380;247;0.00064953;1.8789;attractor;NO;33.9731;-23.5323;-0.688978;34.0312;-23.5406;-0.678792;0.019263;0.0594743;unknown species;17-02 S1 barrer gh3 for QSM.txt;1.55927;1;0.382233;5;2230;2229;1.73205;ALLOM_PIPE;16.9149;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2231_;381_384_
14;2;380;247;0.000580199;1.81942;attractor;NO;34.0312;-23.5406;-0.678792;34.0892;-23.5488;-0.668606;0.0182001;0.0594743;unknown species;17-02 S1 barrer gh3 for QSM.txt;1.49894;1;0.382233;5;2231;2230;1.73205;ALLOM_PIPE;16.9722;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2232_;381_384_
14;2;380;247;0.000518308;1.75995;spherefollowing;RANSAC;34.0892;-23.5488;-0.668606;34.1329;-23.5785;-0.638088;0.0187315;0.0610046;unknown species;17-02 S1 barrer gh3 for QSM.txt;1.43864;1;0.382233;5;2232;2231;1.73205;ALLOM_MEDIAN_INSIDE_SEGMENT;17.0912;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2233_;381_384_
14;2;380;247;0.000451064;1.69894;attractor;NO;34.1329;-23.5785;-0.638088;34.1766;-23.6081;-0.60757;0.0161094;0.0610037;unknown species;17-02 S1 barrer gh3 for QSM.txt;1.37447;1;0.382233;5;2233;2232;1.73205;ALLOM_PIPE;17.1503;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2234_2260_;381_384_
14;2;381;380;0.000400738;1.60258;spherefollowing;RANSAC;34.1766;-23.6081;-0.60757;34.1846;-23.607;-0.595461;0.0141943;0.0145481;unknown species;17-02 S1 barrer gh3 for QSM.txt;1.33403;1;0.606442;3;2234;2233;1.41421;NO_ALLOM;17.1766;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2235_;382_383_
14;2;381;380;0.000391529;1.58803;spherefollowing;RANSAC;34.1844;-23.6065;-0.595065;34.1935;-23.6097;-0.589235;0.0144037;0.0112903;unknown species;17-02 S1 barrer gh3 for QSM.txt;1.32047;1;0.606442;3;2235;2234;1.41421;NO_ALLOM;17.199;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2236_;382_383_
14;2;381;380;0.00038417;1.57674;spherefollowing;RANSAC;34.1935;-23.6097;-0.589235;34.193;-23.6125;-0.591561;0.0144037;0.00363473;unknown species;17-02 S1 barrer gh3 for QSM.txt;1.31568;1;0.606442;3;2236;2235;1.41421;ALLOM_MEDIAN_INSIDE_SEGMENT;17.202;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2237_;382_383_
14;2;381;380;0.000381801;1.57311;spherefollowing;RANSAC;34.193;-23.6125;-0.591561;34.1925;-23.6122;-0.592028;0.0141245;0.000804393;unknown species;17-02 S1 barrer gh3 for QSM.txt;1.31692;1;0.606442;3;2237;2236;1.41421;NO_ALLOM;17.202;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2238_;382_383_
14;2;381;380;0.000381297;1.57231;spherefollowing;RANSAC;34.1925;-23.6122;-0.592028;34.2025;-23.6089;-0.587108;0.0144037;0.0116136;unknown species;17-02 S1 barrer gh3 for QSM.txt;1.3118;1;0.606442;3;2238;2237;1.41421;ALLOM_MEDIAN_INSIDE_SEGMENT;17.2233;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2239_;382_383_
14;2;381;380;0.000373728;1.56069;spherefollowing;RANSAC;34.2025;-23.6089;-0.587108;34.2007;-23.6205;-0.581024;0.0144037;0.0131486;unknown species;17-02 S1 barrer gh3 for QSM.txt;1.30388;1;0.606442;3;2239;2238;1.41421;ALLOM_MEDIAN_INSIDE_SEGMENT;17.2413;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2240_;382_383_
14;2;381;380;0.000365158;1.54754;spherefollowing;RANSAC;34.2007;-23.6205;-0.581024;34.2184;-23.6303;-0.572133;0.0144037;0.0221174;unknown species;17-02 S1 barrer gh3 for QSM.txt;1.28932;1;0.606442;3;2240;2239;1.41421;ALLOM_PIPE_MEDIAN_OVER_SEGMENT;17.2853;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2241_;382_383_
14;2;381;380;0.000350743;1.52543;spherefollowing;RANSAC;34.2184;-23.6303;-0.572133;34.2191;-23.6183;-0.529438;0.0144037;0.0443664;unknown species;17-02 S1 barrer gh3 for QSM.txt;1.26316;1;0.606442;3;2241;2240;1.41421;ALLOM_MEDIAN_INSIDE_SEGMENT;17.3482;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2242_;382_383_
14;2;381;380;0.000321826;1.48106;spherefollowing;RANSAC;34.2191;-23.6183;-0.529438;34.3253;-23.6473;-0.483515;0.0144037;0.119227;unknown species;17-02 S1 barrer gh3 for QSM.txt;1.18819;1;0.606442;3;2242;2241;1.41421;ALLOM_MEDIAN_INSIDE_SEGMENT;17.5849;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2243_;382_383_
14;2;381;380;0.000244117;1.36183;attractor;NO;34.3253;-23.6473;-0.483515;34.4117;-23.6607;-0.405267;0.0144037;0.117353;unknown species;17-02 S1 barrer gh3 for QSM.txt;1.06362;1;0.606442;3;2243;2242;1.41421;ALLOM_PIPE_MEDIAN_OVER_SEGMENT;17.6996;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2244_;382_383_
14;2;381;380;0.00016763;1.24448;spherefollowing;RANSAC;34.4117;-23.6607;-0.405267;34.4897;-23.6618;-0.329422;0.0144037;0.108822;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.94123;1;0.606442;3;2244;2243;1.41421;ALLOM_MEDIAN_INSIDE_SEGMENT;17.9133;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2245_;382_383_
14;2;381;380;9.67029e-5;1.13566;attractor;NO;34.4897;-23.6618;-0.329422;34.5664;-23.6638;-0.244622;0.0144037;0.114344;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.820705;1;0.606442;3;2245;2244;1.41421;ALLOM_MEDIAN_INSIDE_SEGMENT;18.0236;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2246_;382_383_
14;2;381;380;2.2177e-5;1.02131;spherefollowing;RANSAC;34.5664;-23.6638;-0.244622;34.5909;-23.6597;-0.240467;0.0144037;0.0251733;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.749187;1;0.606442;3;2246;2245;1.41421;ALLOM_MEDIAN_INSIDE_SEGMENT;18.0697;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2247_2249_;382_383_
14;2;382;381;4.94515e-6;0.229955;attractor;NO;34.5909;-23.6597;-0.240467;34.6577;-23.6317;-0.326312;0.00261633;0.112324;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.17377;0;0.229955;1;2247;2246;1;ALLOM_MEDIAN_INSIDE_SEGMENT;18.0747;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2248_;
14;2;382;381;2.52964e-6;0.117631;attractor;NO;34.6577;-23.6317;-0.326312;34.7251;-23.6014;-0.417853;0.00261633;0.117631;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.0587983;0;0.229955;1;2248;2247;1;ALLOM_MEDIAN_INSIDE_SEGMENT;18.0923;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;;
14;3;383;381;8.24605e-7;0.766185;attractor;NO;34.5909;-23.6597;-0.240467;34.6129;-23.6611;-0.215967;0.000585304;0.0329229;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.71839;0;0.766185;1;2249;2246;1;ALLOM_MEDIAN_INSIDE_SEGMENT;18.1017;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2250_;
14;3;383;381;7.89172e-7;0.733262;attractor;NO;34.6129;-23.6611;-0.215967;34.6296;-23.6531;-0.197651;0.000585304;0.0260682;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.688395;0;0.766185;1;2250;2249;1;ALLOM_MEDIAN_INSIDE_SEGMENT;18.1245;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2251_;
14;3;383;381;7.61116e-7;0.707194;attractor;NO;34.6296;-23.6531;-0.197651;34.6464;-23.6452;-0.179334;0.000585304;0.0260663;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.662052;0;0.766185;1;2251;2250;1;ALLOM_MEDIAN_INSIDE_SEGMENT;18.1475;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2252_;
14;3;383;381;7.33063e-7;0.681128;attractor;NO;34.6464;-23.6452;-0.179334;34.7489;-23.6301;0.0607625;0.000585304;0.261503;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.515913;0;0.766185;1;2252;2251;1;ALLOM_MEDIAN_INSIDE_SEGMENT;18.3785;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2253_;
14;3;383;381;4.51621e-7;0.419625;attractor;NO;34.7489;-23.6301;0.0607625;34.8514;-23.615;0.300859;0.000585304;0.261503;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.244933;0;0.766185;1;2253;2252;1;ALLOM_MEDIAN_INSIDE_SEGMENT;18.6202;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2254_;
14;3;383;381;1.70178e-7;0.158122;attractor;NO;34.8514;-23.615;0.300859;34.8608;-23.5991;0.330773;0.000585304;0.0351487;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.0929489;0;0.766185;1;2254;2253;1;ALLOM_PIPE;18.6476;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2255_;
14;3;383;381;1.32349e-7;0.122973;attractor;NO;34.8608;-23.5991;0.330773;34.8702;-23.5832;0.360687;0.000585304;0.0351485;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.0613502;0;0.766185;1;2255;2254;1;ALLOM_MEDIAN_INSIDE_SEGMENT;18.6754;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2256_;
14;3;383;381;9.45209e-8;0.0878244;attractor;NO;34.8702;-23.5832;0.360687;34.8785;-23.581;0.387434;0.000585304;0.0280953;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.0338627;0;0.766185;1;2256;2255;1;ALLOM_MEDIAN_INSIDE_SEGMENT;18.7009;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2257_;
14;3;383;381;6.42834e-8;0.0597292;attractor;NO;34.8785;-23.581;0.387434;34.8868;-23.5787;0.414181;0.000585304;0.0280964;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.0100121;0;0.766185;1;2257;2256;1;ALLOM_MEDIAN_INSIDE_SEGMENT;18.7266;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2258_;
14;3;383;381;3.40447e-8;0.0316328;attractor;NO;34.8868;-23.5787;0.414181;34.8867;-23.5922;0.422507;0.000585304;0.0158164;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.74194;0;0.766185;1;2258;2257;1;ALLOM_MEDIAN_INSIDE_SEGMENT;18.7335;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2259_;
14;3;383;381;1.70223e-8;0.0158164;attractor;NO;34.8867;-23.5922;0.422507;34.8866;-23.6056;0.430833;0.000585304;0.0158164;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.757999;0;0.766185;1;2259;2258;1;ALLOM_MEDIAN_INSIDE_SEGMENT;18.7406;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;;
14;3;384;380;5.90571e-7;0.0353566;attractor;NO;34.1766;-23.6081;-0.60757;34.1751;-23.5989;-0.592524;0.00230582;0.0176783;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.0265179;0;0.0353566;1;2260;2233;1;ALLOM_MEDIAN_INSIDE_SEGMENT;17.1531;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2261_;
14;3;384;380;2.95286e-7;0.0176783;attractor;NO;34.1751;-23.5989;-0.592524;34.1736;-23.5898;-0.577478;0.00230582;0.0176783;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.00883864;0;0.0353566;1;2261;2260;1;ALLOM_MEDIAN_INSIDE_SEGMENT;17.1569;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;;
14;2;385;247;0.000330191;1.46081;attractor;NO;33.8637;-23.4835;-0.727012;33.8259;-23.4331;-0.737829;0.0112967;0.0638502;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.618848;1;0.787348;6;2262;1479;2;ALLOM_MEDIAN_INSIDE_SEGMENT;16.7834;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2263_;386_389_390_
14;2;385;247;0.000304592;1.39696;attractor;NO;33.8259;-23.4331;-0.737829;33.7972;-23.3793;-0.680622;0.0112967;0.0836473;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.538336;1;0.787348;6;2263;2262;2;ALLOM_MEDIAN_INSIDE_SEGMENT;16.8516;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2264_;386_389_390_
14;2;385;247;0.000271057;1.31331;attractor;NO;33.7972;-23.3793;-0.680622;33.8386;-23.3056;-0.685015;0.0112967;0.0845682;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.459318;1;0.787348;6;2264;2263;2;ALLOM_MEDIAN_INSIDE_SEGMENT;16.904;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2265_;386_389_390_
14;2;385;247;0.000237152;1.22875;attractor;NO;33.8386;-23.3056;-0.685015;33.8799;-23.232;-0.689409;0.0112967;0.0845664;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.383775;1;0.787348;6;2265;2264;2;ALLOM_MEDIAN_INSIDE_SEGMENT;16.9744;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2266_;386_389_390_
14;2;385;247;0.000203247;1.14418;attractor;NO;33.8799;-23.232;-0.689409;33.8757;-23.2058;-0.661566;0.0124199;0.0384155;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.325657;1;0.787348;6;2266;2265;2;ALLOM_PIPE;17.0051;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2267_;386_389_390_
14;2;385;247;0.000184631;1.10576;attractor;NO;33.8757;-23.2058;-0.661566;33.8716;-23.1797;-0.633724;0.0116658;0.038415;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.282592;1;0.787348;6;2267;2266;2;ALLOM_PIPE;17.0375;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2268_;386_389_390_
14;2;385;247;0.000168207;1.06735;attractor;NO;33.8716;-23.1797;-0.633724;33.8596;-23.194;-0.616862;0.0109276;0.025215;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.260922;1;0.787348;6;2268;2267;2;ALLOM_PIPE;17.0293;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2269_;386_389_390_
14;2;385;247;0.000158747;1.04213;spherefollowing;RANSAC;33.8596;-23.194;-0.616862;33.8475;-23.2084;-0.6;0.0112967;0.0252191;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.26211;1;0.787348;6;2269;2268;2;ALLOM_MEDIAN_INSIDE_SEGMENT;17.0482;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2270_;386_389_390_
14;2;385;247;0.000148637;1.01691;attractor;NO;33.8475;-23.2084;-0.6;33.8392;-23.1516;-0.557962;0.0112967;0.0711311;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.217084;1;0.787348;6;2270;2269;2;ALLOM_PIPE_MEDIAN_OVER_SEGMENT;17.118;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2271_;386_389_390_
14;2;385;247;0.000120119;0.945783;attractor;NO;33.8392;-23.1516;-0.557962;33.8185;-23.105;-0.507009;0.0112967;0.0721259;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.12668;1;0.787348;6;2271;2270;2;ALLOM_MEDIAN_INSIDE_SEGMENT;17.1849;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2272_;386_389_390_
14;2;385;247;9.12022e-5;0.873657;spherefollowing;RANSAC;33.8185;-23.105;-0.507009;33.8133;-23.0798;-0.481825;0.0112967;0.0359767;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.0591872;1;0.787348;6;2272;2271;2;ALLOM_MEDIAN_INSIDE_SEGMENT;17.2558;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2273_;386_389_390_
14;2;385;247;7.67785e-5;0.83768;attractor;NO;33.8133;-23.0798;-0.481825;33.7957;-23.0647;-0.447726;0.0112967;0.0412187;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.0152362;1;0.787348;6;2273;2272;2;ALLOM_MEDIAN_INSIDE_SEGMENT;17.2887;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2274_;386_389_390_
14;2;385;247;6.02531e-5;0.796462;attractor;NO;33.7957;-23.0647;-0.447726;33.797;-23.0314;-0.436163;0.0112967;0.0353411;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.683553;1;0.787348;6;2274;2273;2;ALLOM_MEDIAN_INSIDE_SEGMENT;17.3225;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2275_;386_389_390_
14;2;385;247;4.60842e-5;0.761121;attractor;NO;33.797;-23.0314;-0.436163;33.7983;-22.998;-0.4246;0.0112967;0.0353429;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.713769;1;0.787348;6;2275;2274;2;ALLOM_MEDIAN_INSIDE_SEGMENT;17.3565;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2276_;386_389_390_
14;2;385;247;3.19146e-5;0.725778;attractor;NO;33.7983;-22.998;-0.4246;33.8141;-23.0017;-0.404087;0.0112967;0.0261574;unknown species;17-02 S1 barrer gh3 for QSM.txt;0.737358;1;0.787348;6;2276;2275;2;ALLOM_MEDIAN_INSIDE_SEGMENT;17.3629;17-02 S1 barrer gh3 for QSM.txt;12.1169;27.1255;18.2742;108.853;109.189;0.32;31.794;-29.7533;2277_;386_389_390_
